seed,metric_value,scenario,metric,ablation
83,1.0,treat,first_post_target_choice,nox
83,0.5144730464753083,treat,first_post_target_lb,nox
84,0.6206896551724138,treat,pre_p_target,nox
84,0.7,treat,post_p_target,nox
84,0.07931034482758614,treat,delta_post_minus_pre_target,nox
84,0.0,treat,post_timeout,nox
84,2.4857142857142858,treat,post_latency,nox
84,3.4857142857142858,treat,post_pause,nox
84,0.6568917050780784,treat,first_post_target_prob,nox
84,1.0,treat,first_post_target_prob_wins,nox
84,1.0,treat,first_post_target_choice,nox
84,0.5144730464753083,treat,first_post_target_lb,nox
85,0.6206896551724138,treat,pre_p_target,nox
85,0.7285714285714285,treat,post_p_target,nox
85,0.10788177339901472,treat,delta_post_minus_pre_target,nox
85,0.0,treat,post_timeout,nox
85,2.414285714285714,treat,post_latency,nox
85,3.414285714285714,treat,post_pause,nox
85,0.6568917050780784,treat,first_post_target_prob,nox
85,1.0,treat,first_post_target_prob_wins,nox
85,1.0,treat,first_post_target_choice,nox
85,0.5144730464753083,treat,first_post_target_lb,nox
86,0.5517241379310345,treat,pre_p_target,nox
86,0.6857142857142857,treat,post_p_target,nox
86,0.13399014778325125,treat,delta_post_minus_pre_target,nox
86,0.0,treat,post_timeout,nox
86,2.4714285714285715,treat,post_latency,nox
86,3.4714285714285715,treat,post_pause,nox
86,0.6568917050780784,treat,first_post_target_prob,nox
86,1.0,treat,first_post_target_prob_wins,nox
86,0.0,treat,first_post_target_choice,nox
86,0.5144730464753083,treat,first_post_target_lb,nox
87,0.5172413793103449,treat,pre_p_target,nox
87,0.6428571428571429,treat,post_p_target,nox
87,0.12561576354679804,treat,delta_post_minus_pre_target,nox
87,0.0,treat,post_timeout,nox
87,2.3857142857142857,treat,post_latency,nox
87,3.3857142857142857,treat,post_pause,nox
87,0.6568917050780784,treat,first_post_target_prob,nox
87,1.0,treat,first_post_target_prob_wins,nox
87,1.0,treat,first_post_target_choice,nox
87,0.5144730464753083,treat,first_post_target_lb,nox
88,0.5517241379310345,treat,pre_p_target,nox
88,0.7,treat,post_p_target,nox
88,0.14827586206896548,treat,delta_post_minus_pre_target,nox
88,0.0,treat,post_timeout,nox
88,2.5142857142857142,treat,post_latency,nox
88,3.5142857142857142,treat,post_pause,nox
88,0.6568917050780784,treat,first_post_target_prob,nox
88,1.0,treat,first_post_target_prob_wins,nox
88,1.0,treat,first_post_target_choice,nox
88,0.5144730464753083,treat,first_post_target_lb,nox
89,0.5172413793103449,treat,pre_p_target,nox
89,0.7428571428571429,treat,post_p_target,nox
89,0.22561576354679802,treat,delta_post_minus_pre_target,nox
89,0.0,treat,post_timeout,nox
89,2.5428571428571427,treat,post_latency,nox
89,3.5428571428571427,treat,post_pause,nox
89,0.6568917050780784,treat,first_post_target_prob,nox
89,1.0,treat,first_post_target_prob_wins,nox
89,1.0,treat,first_post_target_choice,nox
89,0.5144730464753083,treat,first_post_target_lb,nox
90,0.5172413793103449,treat,pre_p_target,nox
90,0.6571428571428571,treat,post_p_target,nox
90,0.13990147783251228,treat,delta_post_minus_pre_target,nox
90,0.0,treat,post_timeout,nox
90,2.5142857142857142,treat,post_latency,nox
90,3.5142857142857142,treat,post_pause,nox
90,0.6568917050780784,treat,first_post_target_prob,nox
90,1.0,treat,first_post_target_prob_wins,nox
90,1.0,treat,first_post_target_choice,nox
90,0.5144730464753083,treat,first_post_target_lb,nox
91,0.6206896551724138,treat,pre_p_target,nox
91,0.6857142857142857,treat,post_p_target,nox
91,0.06502463054187191,treat,delta_post_minus_pre_target,nox
91,0.0,treat,post_timeout,nox
91,2.4857142857142858,treat,post_latency,nox
91,3.4857142857142858,treat,post_pause,nox
91,0.6568917050780784,treat,first_post_target_prob,nox
91,1.0,treat,first_post_target_prob_wins,nox
91,1.0,treat,first_post_target_choice,nox
91,0.5144730464753083,treat,first_post_target_lb,nox
42,0.4482758620689655,treat,pre_p_target,one_shot_off
42,0.5571428571428572,treat,post_p_target,one_shot_off
42,0.10886699507389164,treat,delta_post_minus_pre_target,one_shot_off
42,0.12857142857142856,treat,post_timeout,one_shot_off
42,4.271428571428571,treat,post_latency,one_shot_off
42,5.271428571428571,treat,post_pause,one_shot_off
42,0.5336988354329008,treat,first_post_target_prob,one_shot_off
42,1.0,treat,first_post_target_prob_wins,one_shot_off
42,1.0,treat,first_post_target_choice,one_shot_off
42,0.0,treat,first_post_target_lb,one_shot_off
43,0.5862068965517241,treat,pre_p_target,one_shot_off
43,0.6,treat,post_p_target,one_shot_off
43,0.01379310344827589,treat,delta_post_minus_pre_target,one_shot_off
43,0.21428571428571427,treat,post_timeout,one_shot_off
43,4.557142857142857,treat,post_latency,one_shot_off
43,5.557142857142857,treat,post_pause,one_shot_off
43,0.5336988354329008,treat,first_post_target_prob,one_shot_off
43,1.0,treat,first_post_target_prob_wins,one_shot_off
43,0.0,treat,first_post_target_choice,one_shot_off
43,0.0,treat,first_post_target_lb,one_shot_off
44,0.6206896551724138,treat,pre_p_target,one_shot_off
44,0.4142857142857143,treat,post_p_target,one_shot_off
44,-0.2064039408866995,treat,delta_post_minus_pre_target,one_shot_off
44,0.21428571428571427,treat,post_timeout,one_shot_off
44,4.6571428571428575,treat,post_latency,one_shot_off
44,5.6571428571428575,treat,post_pause,one_shot_off
44,0.5336988354329008,treat,first_post_target_prob,one_shot_off
44,1.0,treat,first_post_target_prob_wins,one_shot_off
44,0.0,treat,first_post_target_choice,one_shot_off
44,0.0,treat,first_post_target_lb,one_shot_off
45,0.5172413793103449,treat,pre_p_target,one_shot_off
45,0.6285714285714286,treat,post_p_target,one_shot_off
45,0.1113300492610837,treat,delta_post_minus_pre_target,one_shot_off
45,0.14285714285714285,treat,post_timeout,one_shot_off
45,4.257142857142857,treat,post_latency,one_shot_off
45,5.257142857142857,treat,post_pause,one_shot_off
45,0.5336988354329008,treat,first_post_target_prob,one_shot_off
45,1.0,treat,first_post_target_prob_wins,one_shot_off
45,1.0,treat,first_post_target_choice,one_shot_off
45,0.0,treat,first_post_target_lb,one_shot_off
46,0.5517241379310345,treat,pre_p_target,one_shot_off
46,0.6142857142857143,treat,post_p_target,one_shot_off
46,0.06256157635467985,treat,delta_post_minus_pre_target,one_shot_off
46,0.2857142857142857,treat,post_timeout,one_shot_off
46,4.871428571428571,treat,post_latency,one_shot_off
46,5.871428571428571,treat,post_pause,one_shot_off
46,0.5336988354329008,treat,first_post_target_prob,one_shot_off
46,1.0,treat,first_post_target_prob_wins,one_shot_off
46,0.0,treat,first_post_target_choice,one_shot_off
46,0.0,treat,first_post_target_lb,one_shot_off
47,0.4482758620689655,treat,pre_p_target,one_shot_off
47,0.5285714285714286,treat,post_p_target,one_shot_off
47,0.08029556650246306,treat,delta_post_minus_pre_target,one_shot_off
47,0.17142857142857143,treat,post_timeout,one_shot_off
47,4.4,treat,post_latency,one_shot_off
47,5.4,treat,post_pause,one_shot_off
47,0.5336988354329008,treat,first_post_target_prob,one_shot_off
47,1.0,treat,first_post_target_prob_wins,one_shot_off
47,1.0,treat,first_post_target_choice,one_shot_off
47,0.0,treat,first_post_target_lb,one_shot_off
48,0.4827586206896552,treat,pre_p_target,one_shot_off
48,0.5428571428571428,treat,post_p_target,one_shot_off
48,0.06009852216748762,treat,delta_post_minus_pre_target,one_shot_off
48,0.17142857142857143,treat,post_timeout,one_shot_off
48,4.8,treat,post_latency,one_shot_off
48,5.8,treat,post_pause,one_shot_off
48,0.5336988354329008,treat,first_post_target_prob,one_shot_off
48,1.0,treat,first_post_target_prob_wins,one_shot_off
48,0.0,treat,first_post_target_choice,one_shot_off
48,0.0,treat,first_post_target_lb,one_shot_off
49,0.6551724137931034,treat,pre_p_target,one_shot_off
49,0.44285714285714284,treat,post_p_target,one_shot_off
49,-0.2123152709359606,treat,delta_post_minus_pre_target,one_shot_off
49,0.17142857142857143,treat,post_timeout,one_shot_off
49,4.4714285714285715,treat,post_latency,one_shot_off
49,5.4714285714285715,treat,post_pause,one_shot_off
49,0.5336988354329008,treat,first_post_target_prob,one_shot_off
49,1.0,treat,first_post_target_prob_wins,one_shot_off
49,1.0,treat,first_post_target_choice,one_shot_off
49,0.0,treat,first_post_target_lb,one_shot_off
50,0.4827586206896552,treat,pre_p_target,one_shot_off
50,0.5142857142857142,treat,post_p_target,one_shot_off
50,0.03152709359605904,treat,delta_post_minus_pre_target,one_shot_off
50,0.18571428571428572,treat,post_timeout,one_shot_off
50,4.428571428571429,treat,post_latency,one_shot_off
50,5.428571428571429,treat,post_pause,one_shot_off
50,0.5336988354329008,treat,first_post_target_prob,one_shot_off
50,1.0,treat,first_post_target_prob_wins,one_shot_off
50,1.0,treat,first_post_target_choice,one_shot_off
50,0.0,treat,first_post_target_lb,one_shot_off
51,0.4482758620689655,treat,pre_p_target,one_shot_off
51,0.5142857142857142,treat,post_p_target,one_shot_off
51,0.06600985221674871,treat,delta_post_minus_pre_target,one_shot_off
51,0.12857142857142856,treat,post_timeout,one_shot_off
51,4.271428571428571,treat,post_latency,one_shot_off
51,5.271428571428571,treat,post_pause,one_shot_off
51,0.5336988354329008,treat,first_post_target_prob,one_shot_off
51,1.0,treat,first_post_target_prob_wins,one_shot_off
51,1.0,treat,first_post_target_choice,one_shot_off
51,0.0,treat,first_post_target_lb,one_shot_off
52,0.4827586206896552,treat,pre_p_target,one_shot_off
52,0.5,treat,post_p_target,one_shot_off
52,0.017241379310344807,treat,delta_post_minus_pre_target,one_shot_off
52,0.2,treat,post_timeout,one_shot_off
52,4.385714285714286,treat,post_latency,one_shot_off
52,5.385714285714286,treat,post_pause,one_shot_off
52,0.5336988354329008,treat,first_post_target_prob,one_shot_off
52,1.0,treat,first_post_target_prob_wins,one_shot_off
52,0.0,treat,first_post_target_choice,one_shot_off
52,0.0,treat,first_post_target_lb,one_shot_off
53,0.5172413793103449,treat,pre_p_target,one_shot_off
53,0.5714285714285714,treat,post_p_target,one_shot_off
53,0.054187192118226535,treat,delta_post_minus_pre_target,one_shot_off
53,0.18571428571428572,treat,post_timeout,one_shot_off
53,4.442857142857143,treat,post_latency,one_shot_off
53,5.442857142857143,treat,post_pause,one_shot_off
53,0.5336988354329008,treat,first_post_target_prob,one_shot_off
53,1.0,treat,first_post_target_prob_wins,one_shot_off
53,1.0,treat,first_post_target_choice,one_shot_off
53,0.0,treat,first_post_target_lb,one_shot_off
54,0.4482758620689655,treat,pre_p_target,one_shot_off
54,0.5714285714285714,treat,post_p_target,one_shot_off
54,0.12315270935960587,treat,delta_post_minus_pre_target,one_shot_off
54,0.17142857142857143,treat,post_timeout,one_shot_off
54,4.5,treat,post_latency,one_shot_off
54,5.5,treat,post_pause,one_shot_off
54,0.5336988354329008,treat,first_post_target_prob,one_shot_off
54,1.0,treat,first_post_target_prob_wins,one_shot_off
54,0.0,treat,first_post_target_choice,one_shot_off
54,0.0,treat,first_post_target_lb,one_shot_off
55,0.5517241379310345,treat,pre_p_target,one_shot_off
55,0.5714285714285714,treat,post_p_target,one_shot_off
55,0.019704433497536922,treat,delta_post_minus_pre_target,one_shot_off
55,0.18571428571428572,treat,post_timeout,one_shot_off
55,4.271428571428571,treat,post_latency,one_shot_off
55,5.271428571428571,treat,post_pause,one_shot_off
55,0.5336988354329008,treat,first_post_target_prob,one_shot_off
55,1.0,treat,first_post_target_prob_wins,one_shot_off
55,1.0,treat,first_post_target_choice,one_shot_off
55,0.0,treat,first_post_target_lb,one_shot_off
56,0.4827586206896552,treat,pre_p_target,one_shot_off
56,0.5714285714285714,treat,post_p_target,one_shot_off
56,0.0886699507389162,treat,delta_post_minus_pre_target,one_shot_off
56,0.17142857142857143,treat,post_timeout,one_shot_off
56,4.457142857142857,treat,post_latency,one_shot_off
56,5.457142857142857,treat,post_pause,one_shot_off
56,0.5336988354329008,treat,first_post_target_prob,one_shot_off
56,1.0,treat,first_post_target_prob_wins,one_shot_off
56,1.0,treat,first_post_target_choice,one_shot_off
56,0.0,treat,first_post_target_lb,one_shot_off
57,0.7241379310344828,treat,pre_p_target,one_shot_off
57,0.5571428571428572,treat,post_p_target,one_shot_off
57,-0.1669950738916256,treat,delta_post_minus_pre_target,one_shot_off
57,0.2,treat,post_timeout,one_shot_off
57,4.414285714285715,treat,post_latency,one_shot_off
57,5.414285714285715,treat,post_pause,one_shot_off
57,0.5336988354329008,treat,first_post_target_prob,one_shot_off
57,1.0,treat,first_post_target_prob_wins,one_shot_off
57,0.0,treat,first_post_target_choice,one_shot_off
57,0.0,treat,first_post_target_lb,one_shot_off
58,0.5172413793103449,treat,pre_p_target,one_shot_off
58,0.6857142857142857,treat,post_p_target,one_shot_off
58,0.16847290640394086,treat,delta_post_minus_pre_target,one_shot_off
58,0.15714285714285714,treat,post_timeout,one_shot_off
58,4.6,treat,post_latency,one_shot_off
58,5.6,treat,post_pause,one_shot_off
58,0.5336988354329008,treat,first_post_target_prob,one_shot_off
58,1.0,treat,first_post_target_prob_wins,one_shot_off
58,0.0,treat,first_post_target_choice,one_shot_off
58,0.0,treat,first_post_target_lb,one_shot_off
59,0.4482758620689655,treat,pre_p_target,one_shot_off
59,0.4714285714285714,treat,post_p_target,one_shot_off
59,0.023152709359605894,treat,delta_post_minus_pre_target,one_shot_off
59,0.22857142857142856,treat,post_timeout,one_shot_off
59,4.614285714285714,treat,post_latency,one_shot_off
59,5.614285714285714,treat,post_pause,one_shot_off
59,0.5336988354329008,treat,first_post_target_prob,one_shot_off
59,1.0,treat,first_post_target_prob_wins,one_shot_off
59,0.0,treat,first_post_target_choice,one_shot_off
59,0.0,treat,first_post_target_lb,one_shot_off
60,0.6206896551724138,treat,pre_p_target,one_shot_off
60,0.5285714285714286,treat,post_p_target,one_shot_off
60,-0.09211822660098523,treat,delta_post_minus_pre_target,one_shot_off
60,0.2,treat,post_timeout,one_shot_off
60,4.628571428571429,treat,post_latency,one_shot_off
60,5.628571428571429,treat,post_pause,one_shot_off
60,0.5336988354329008,treat,first_post_target_prob,one_shot_off
60,1.0,treat,first_post_target_prob_wins,one_shot_off
60,0.0,treat,first_post_target_choice,one_shot_off
60,0.0,treat,first_post_target_lb,one_shot_off
61,0.5862068965517241,treat,pre_p_target,one_shot_off
61,0.5857142857142857,treat,post_p_target,one_shot_off
61,-0.0004926108374383453,treat,delta_post_minus_pre_target,one_shot_off
61,0.21428571428571427,treat,post_timeout,one_shot_off
61,4.4,treat,post_latency,one_shot_off
61,5.4,treat,post_pause,one_shot_off
61,0.5336988354329008,treat,first_post_target_prob,one_shot_off
61,1.0,treat,first_post_target_prob_wins,one_shot_off
61,0.0,treat,first_post_target_choice,one_shot_off
61,0.0,treat,first_post_target_lb,one_shot_off
62,0.6551724137931034,treat,pre_p_target,one_shot_off
62,0.5142857142857142,treat,post_p_target,one_shot_off
62,-0.1408866995073892,treat,delta_post_minus_pre_target,one_shot_off
62,0.18571428571428572,treat,post_timeout,one_shot_off
62,4.4,treat,post_latency,one_shot_off
62,5.4,treat,post_pause,one_shot_off
62,0.5336988354329008,treat,first_post_target_prob,one_shot_off
62,1.0,treat,first_post_target_prob_wins,one_shot_off
62,1.0,treat,first_post_target_choice,one_shot_off
62,0.0,treat,first_post_target_lb,one_shot_off
63,0.4827586206896552,treat,pre_p_target,one_shot_off
63,0.6142857142857143,treat,post_p_target,one_shot_off
63,0.13152709359605913,treat,delta_post_minus_pre_target,one_shot_off
63,0.2714285714285714,treat,post_timeout,one_shot_off
63,4.728571428571429,treat,post_latency,one_shot_off
63,5.728571428571429,treat,post_pause,one_shot_off
63,0.5336988354329008,treat,first_post_target_prob,one_shot_off
63,1.0,treat,first_post_target_prob_wins,one_shot_off
63,1.0,treat,first_post_target_choice,one_shot_off
63,0.0,treat,first_post_target_lb,one_shot_off
64,0.7931034482758621,treat,pre_p_target,one_shot_off
64,0.5857142857142857,treat,post_p_target,one_shot_off
64,-0.20738916256157636,treat,delta_post_minus_pre_target,one_shot_off
64,0.15714285714285714,treat,post_timeout,one_shot_off
64,4.4,treat,post_latency,one_shot_off
64,5.4,treat,post_pause,one_shot_off
64,0.5336988354329008,treat,first_post_target_prob,one_shot_off
64,1.0,treat,first_post_target_prob_wins,one_shot_off
64,0.0,treat,first_post_target_choice,one_shot_off
64,0.0,treat,first_post_target_lb,one_shot_off
65,0.5517241379310345,treat,pre_p_target,one_shot_off
65,0.5857142857142857,treat,post_p_target,one_shot_off
65,0.03399014778325127,treat,delta_post_minus_pre_target,one_shot_off
65,0.11428571428571428,treat,post_timeout,one_shot_off
65,4.071428571428571,treat,post_latency,one_shot_off
65,5.071428571428571,treat,post_pause,one_shot_off
65,0.5336988354329008,treat,first_post_target_prob,one_shot_off
65,1.0,treat,first_post_target_prob_wins,one_shot_off
65,0.0,treat,first_post_target_choice,one_shot_off
65,0.0,treat,first_post_target_lb,one_shot_off
66,0.6551724137931034,treat,pre_p_target,one_shot_off
66,0.6142857142857143,treat,post_p_target,one_shot_off
66,-0.0408866995073891,treat,delta_post_minus_pre_target,one_shot_off
66,0.17142857142857143,treat,post_timeout,one_shot_off
66,4.442857142857143,treat,post_latency,one_shot_off
66,5.442857142857143,treat,post_pause,one_shot_off
66,0.5336988354329008,treat,first_post_target_prob,one_shot_off
66,1.0,treat,first_post_target_prob_wins,one_shot_off
66,1.0,treat,first_post_target_choice,one_shot_off
66,0.0,treat,first_post_target_lb,one_shot_off
67,0.6206896551724138,treat,pre_p_target,one_shot_off
